t,x,y,z,r
58779.3304398148,-3254483.3733692,254.72031077776,5883475.36489184,6723610.96894431
58779.3310185185,-3585679.49582833,252.958960334753,5687754.92332486,6723663.70207479
58779.3315972222,-3905166.94675784,250.487802504624,5473409.01712647,6723729.26385019
58779.3321759259,-4211897.96978148,247.324824393813,5241133.22771559,6723805.6247696
58779.3327546296,-4504865.59893327,243.489847608939,4991682.21610032,6723890.64978543
58779.3333333333,-4783107.02874233,239.004436189997,4725867.40801519,6723982.12844648
58779.333912037,-5045706.86485975,233.891800392539,4444554.47925895,6724077.80590758
58779.3344907407,-5291800.24202276,228.176696583889,4148660.64525794,6724175.41435742
58779.3350694444,-5520575.79588749,221.885323533695,3839151.76007693,6724272.70448438
58779.3356481481,-5731278.47499487,215.045215396889,3517039.23142172,6724367.4765396
58779.3362268519,-5923212.18010644,207.685131679346,3183376.75816375,6724457.61070077
58779.3368055556,-6095742.21532342,199.834944600403,2839256.90304183,6724541.09639318
58779.3373842593,-6248297.53911956,191.525524197638,2485807.51006521,6724616.05975733
58779.337962963,-6380372.8053293,182.788621455458,2124187.97388548,6724680.78921201
58779.3385416667,-6491530.17901033,173.656750031168,1755585.38149359,6724733.75880953
58779.3391203704,-6581400.91887039,164.163066916748,1381210.5364801,6724773.64882575
58779.3396990741,-6649686.7166655,154.341252490267,1002293.88151462,6724799.36344129
58779.3402777778,-6696160.78538867,144.225390403963,620081.334759522,6724810.04536895
58779.3408564815,-6720668.68897198,133.849847860213,235830.06020649,6724805.08729741
58779.3414351852,-6723128.90862644,123.249156761281,-149195.81043865,6724784.13981084
58779.3420138889,-6703533.1424903,112.457896200339,-533729.487058111,6724747.11572621
58779.3425925926,-6661946.33657757,101.510576811786,-916505.842135414,6724694.19084705
58779.3431712963,-6598506.44685384,90.4415274895457,-1296265.72413491,6724625.80110733
58779.34375,-6513423.93388635,79.2847849450524,-1671760.2449673,6724542.63615472
58779.3443287037,-6406980.99334162,68.0739865987734,-2041755.02226494,6724445.62953847
58779.3449074074,-6279530.52748562,56.8422672938128,-2405034.35722094,6724335.94552414
58779.3454861111,-6131494.86399963,45.6221602308257,-2760405.33159938,6724214.96265977
58779.3460648148,-5963364.22968569,34.4455025078701,-3106701.80775735,6724084.25433561
58779.3466435185,-5775694.9874068,23.34334558994,-3442788.3171737,6723945.56677615
58779.3472222222,-5569107.64876228,12.345871189856,-3767563.81802643,6723800.7946813
58779.3478009259,-5344284.67253103,1.48231273801888,-4079965.31185436,6723651.95462906
58779.3483796296,-5101968.05965866,-9.21911737962352,-4378971.30886042,6723501.15681442
58779.3489583333,-4842956.76002399,-19.7312944924951,-4663605.12719506,6723350.5755874
58779.349537037,-4568103.90391603,-30.0282421093515,-4932938.01767183,6723202.4187932
58779.3501157407,-4278313.869967,-40.0851861625565,-5186092.10812287,6723058.8964766
58779.3506944444,-3974539.20387132,-49.878602947704,-5422243.15940821,6722922.18944613
58779.3512731481,-3657777.40151302,-59.3862607570302,-5640623.12739859,6722794.4180891
58779.3518518519,-3329067.5695342,-68.5872552660392,-5840522.52681038,6722677.61189008
58779.3524305556,-2989486.97665388,-77.4620387547002,-6021292.59328402,6722573.68003658
58779.3530092593,-2640147.50789008,-85.9924433088603,-6182347.24162831,6722484.38353575
58779.353587963,-2282192.03406288,-94.1616981608739,-6323164.81841493,6722411.30919902
58779.3541666667,-1916790.70782676,-101.954441378235,-6443289.64819231,6722355.84587039
58779.3547453704,-1545137.19722729,-109.356726126191,-6542333.37286994,6722319.16320417
58779.3553240741,-1168444.86715556,-116.356021755919,-6619976.0843135,6722302.19329685
58779.3559027778,-787942.918343138,-122.941209990709,-6675967.25047926,6722305.61542342
58779.3564814815,-404872.493330244,-129.102576489721,-6710126.43548164,6722329.84408475
58779.3570601852,-20482.7581348513,-134.831798082883,-6722343.81411753,6722375.02053885
58779.3576388889,363973.031821495,-140.121925970649,-6712580.48127961,6722441.00793629
58779.3582175926,747241.473272997,-144.967365183134,-6680868.55660861,6722527.3901321
58779.3587962963,1128072.95602983,-149.363850588812,-6627311.08459126,6722633.47419608
58779.359375,1505225.59514983,-153.30841973542,-6552081.73015649,6722758.29659583
58779.3599537037,1877469.14615335,-156.799382795312,-6455424.26967591,6722900.63297567
58779.3605324074,2243588.89486457,-159.836289874965,-6337651.87716758,6723059.0114079
58779.3611111111,2602389.51321011,-162.419895934534,-6199146.20542705,6723231.72894604
58779.3616898148,2952698.87173187,-164.552123546773,-6040356.2619016,6723416.87127148
58779.3622685185,3293371.79938508,-166.236023711024,-5861797.07914701,6723612.33517487
58779.3628472222,3623293.78037628,-167.475734920004,-5664048.18004488,6723815.85357833
58779.3634259259,3941384.57738976,-168.27644066373,-5447751.83831321,6724025.02278567
58779.3640046296,4246601.77013514,-168.644325540431,-5213611.1351942,6724237.33159209
58779.3645833333,4537944.19715071,-168.586530130874,-4962387.81418316,6724450.19189143
58779.365162037,4814455.28906809,-168.111104782834,-4694899.93586897,6724660.97037757
58779.3657407407,5075226.28011,-167.226962442441,-4412019.33665288,6724867.02093676
58779.3663194444,5319399.28546472,-165.94383066218,-4114668.89511279,6725065.71731077
58779.3668981481,5546170.2307206,-164.272202912074,-3803819.61207543,6725254.4856181
58779.3674768519,5754791.62071084,-162.22328931454,-3480487.51037701,6725430.83631157
58779.3680555556,5944575.13422205,-159.808966925688,-3145730.36260001,6725592.39518227
58779.3686342593,6114894.03231869,-157.04172967747,-2800644.25480094,6725736.93308758
58779.369212963,6265185.36611596,-153.934638128383,-2446359.99974645,6725862.39406137
58779.3697916667,6394951.97296705,-150.501269149364,-2084039.41053919,6725966.92111151
58779.3703703704,6503764.2511921,-146.755665658809,-1714871.44513418,6726048.87953976
58779.3709490741,6591261.7024718,-142.712286549056,-1340068.23670782,6726106.87767236
58779.3715277778,6657154.23166701,-138.385956996243,-960861.029583937,6726139.78456632
58779.3721064815,6701223.19804688,-133.791819256545,-578496.031890685,6726146.74437417
58779.3726851852,6723322.2108769,-128.945284120087,-194230.203617565,6726127.18731179
58779.3732638889,6723377.66441223,-123.861983187157,190673.001901837,6726080.83710814
58779.3738425926,6701389.0089789,-118.557722133867,574947.924661491,6726007.71481803
58779.3744212963,6657428.75648259,-113.048435129677,957330.994576389,6725908.1389503
58779.375,6591642.22032635,-107.350140577682,1336565.01897267,6725782.72190341
58779.3755787037,6504246.99135487,-101.478898335915,1711403.44278648,6725632.36274689
58779.3761574074,6395532.15314347,-95.4507685835596,2080614.56283269,6725458.23643819
58779.3767361111,6265857.24141566,-89.2817724786679,2442985.67865305,6725261.77957975
58779.3773148148,6115650.95383778,-82.9878547453573,2797327.16300293,6725044.67293251
58779.3778935185,5945409.6170347,-76.5848482878209,3142476.43735397,6724808.82103862
58779.3784722222,5755695.4224052,-70.0884410565941,3477301.83077861,6724556.32906327
58779.3790509259,5547134.43838535,-63.5141451526004,3800706.31447729,6724289.47699773
58779.3796296296,5320414.41005062,-56.8772682588353,4111631.09788488,6724010.69176748
58779.3802083333,5076282.35916407,-50.1928875014198,4409059.07230187,6723722.51773726
58779.380787037,4815541.99776364,-43.4758257923072,4692018.0908771,6723427.58563172
58779.3813657407,4539050.96629838,-36.7406306095953,4959584.07850844,6723128.58034104
58779.3819444444,4247717.91011574,-30.0015552287172,5210883.96249438,6722828.2080832
58779.3825231481,3942499.40726124,-23.2725423646959,5445098.41743301,6722529.16336763
58779.3831018519,3624396.76096373,-16.5672101737525,5661464.41854987,6722234.09616662
58779.3836805556,3294452.66955822,-9.89884052777171,5859277.5992391,6721945.57974121
58779.3842592593,2953747.78647972,-3.28036945829434,6037894.40934191,6721666.07951532
58779.384837963,2603397.18263152,3.27562035387143,6196734.07162215,6721397.92341945
58779.3854166667,2244546.72262144,9.75690519273959,6335280.33480321,6721143.27407697
58779.3859953704,1878369.36622739,16.1516241838061,6453083.02194586,6720904.10319685
58779.3865740741,1506061.40570998,22.4482816111941,6549759.37358276,6720682.16850851
58779.3871527778,1128838.64894514,28.6357478667682,6624995.18538316,6720478.9935333
58779.3877314815,747932.558123246,34.7032592270221,6678545.74027125,6720295.85045185
58779.3883101852,364586.35302622,40.6404166645966,6710236.53514398,6720133.74629149
58779.3888888889,-19948.9123293395,46.4371839013532,6719963.80229875,6719993.41260578
58779.3894675926,-404418.291259543,52.0838849109336,6707694.82565414,6719875.2987779
58779.3900462963,-787566.895926226,57.5712010747422,6673468.05172748,6719779.56902611
58779.390625,-1168143.8506435,62.890168189314,6617392.99519524,6719706.10314249
58779.3912037037,-1544906.23880061,68.0321735137079,6539649.93870171,6719654.50094532
58779.3917824074,-1916623.03504164,72.9889530329893,6440489.42644945,6719624.09037788
58779.3923611111,-2282079.01408764,77.7525890994024,6320231.5510165,6719613.93913736
58779.3929398148,-2640078.62728974,82.3155085969407,6179265.03279188,6719622.86966555
58779.3935185185,-2989449.83746701,86.6704817553454,6018046.09149638,6719649.4772881
58779.3940972222,-3329047.9021747,90.810621721143,5837097.1094038,6719692.15126933
58779.3946759259,-3657759.094906,94.7293849711604,5637005.08613079,6719749.09847128
58779.3952546296,-3974504.35306427,98.4205726317522,5418419.88539139,6719818.3693176
58779.3958333333,-4278242.84127085,101.878332748757,5182052.27441493,6719897.88568498
58779.396412037,-4567975.41757765,105.097163526617,4928671.75772904,6719985.47037678
58779.3969907407,-4842747.98998803,108.071917537948,4659104.20756927,6720078.87775153
58779.3975694444,-5101654.75156501,110.797806898484,4374229.29269264,6720175.82519181
58779.3981481481,-5343841.27737708,113.270409332945,4074977.71320572,6720274.02519812
58779.3987268519,-5568507.47007899,115.485675081669,3762328.2469601,6720371.21709332
58779.3993055556,-5774910.3454348,117.439934627978,3437304.60833694,6720465.19833979
58779.3998842593,-5962366.63596931,119.129907078041,3100972.13811854,6720553.85495119
58779.400462963,-6130255.20669597,120.552709169603,2754434.32449695,6720635.19034644
58779.4010416667,-6278019.26756576,121.70586477803,2398829.16907844,6720707.35273906
58779.4016203704,-6405168.36859517,122.587314791191,2035325.41381373,6720768.66029443
58779.4021990741,-6511280.1691967,123.19542726184,1665118.63711915,6720817.62381876
58779.4027777778,-6596001.96999695,123.529007705254,1289427.23620541,6720852.96676928
58779.4033564815,-6659051.99801139,123.587309423107,909488.31166481,6720873.64235843
58779.4039351852,-6700220.43744067,123.370043735541,526553.470583504,6720878.84750955
58779.4045138889,-6719370.19950088,122.877390005741,141884.566780832,6720868.03347082
58779.4050925926,-6716437.42664505,122.110005347991,-243250.604026923,6720840.91295938
58779.4056712963,-6691431.72796157,121.069033915146,-627582.635034034,6720797.46372592
58779.40625,-6644436.14432689,119.756115668924,-1009844.84606128,6720737.92849383
58779.4068287037,-6575606.84358519,118.173394543775,-1388777.60900983,6720662.81126024
58779.4074074074,-6485172.54778626,116.323525923738,-1763132.64192154,6720572.87000899
58779.4079861111,-6373433.69609804,114.209683357837,-2131677.25321767,6720469.10590976
58779.4085648148,-6240761.34883329,111.835564451336,-2493198.51748319,6720352.74916273
58779.4091435185,-6087595.83926902,109.205395871856,-2846507.36595787,6720225.24166145
58779.4097222222,-5914445.18152955,106.323937419991,-3190442.57483476,6720088.2166785
58779.4103009259,-5721883.24428506,103.196485122411,-3523874.63552654,6719943.47586249
58779.4108796296,-5510547.69912489,99.8288732776713,-3845709.49549298,6719792.9639254
58779.4114583333,-5281137.75813622,96.2274754653137,-4154892.15108131,6719638.74153878
58779.412037037,-5034411.71201962,92.3992044651486,-4450410.08285418,6719482.95631651
58779.4126157407,-4771184.27869837,88.3515110051087,-4731296.5268182,6719327.81264513
58779.4131944444,-4492323.78129607,84.0923813888586,-4996633.56510002,6719175.54071583
58779.4137731481,-4198749.16477751,79.630333898963,-5245555.03392897,6719028.36495266
58779.4143518519,-3891426.86573337,74.9744139490816,-5477249.24120188,6718888.47259866
58779.4149305556,-3571367.55142256,70.1341879807583,-5690961.48609691,6718757.98258213
58779.4155092593,-3239622.73848273,65.1197360125437,-5885996.37944459,6718638.91504595
58779.416087963,-2897281.30498324,59.9416427996371,-6061719.96103767,6718533.16207049
58779.4166666667,-2545465.90797087,54.6109875407271,-6217561.61181799,6718442.46000344
58779.4172453704,-2185329.31915299,49.1393320789818,-6353015.75913691,6718368.36377749
58779.4178240741,-1818050.68958989,43.5387075212954,-6467643.37464245,6718312.22357001
58779.4184027778,-1444831.75449253,37.8215992082746,-6561073.26438007,6718275.16411641
58779.4189814815,-1066892.98832031,32.0009299597787,-6633003.15127721,6718258.06696978
58779.4195601852,-685469.719676169,26.0900415170469,-6683200.55039951,6718261.55594838
58779.4201388889,-301808.215430958,20.1026741091709,-6711503.43738169,6718285.98597082
58779.4207175926,82838.257328433,14.0529440673542,-6717820.71056836,6718331.4354396
58779.4212962963,467213.382986341,7.95531941877718,-6702132.44726861,6718397.70228256
58779.421875,850061.75448627,1.8245933970982,-6664489.95443545,6718484.30371126
58779.4224537037,1230132.8276887,-4.32414418442152,-6605015.61392688,6718590.47970584
58779.4230324074,1606184.86481977,-10.4755377392094,-6523902.5223506,6718715.20018659
58779.4236111111,1976988.85875057,-16.6139989220639,-6421413.92534532,6718857.17577913
58779.4241898148,2341332.42962251,-22.723741865291,-6297882.44604362,6719014.87204061
58779.4247685185,2698023.68487152,-28.7888206289653,-6153709.10745391,6719186.52696275
58779.4253472222,3045895.03340559,-34.7931688396848,-5989362.14853265,6719370.17152732
58779.4259259259,3383806.94417445,-40.7206414698401,-5805375.63385374,6719563.6530391
58779.4265046296,3710651.63871813,-46.5550586839715,-5602347.85713047,6719764.66093741
58779.4270833333,4025356.70698036,-52.2802516588712,-5380939.53911907,6719970.75475928
58779.427662037,4326888.63474609,-57.8801102527753,-5141871.82113641,6720179.39387348
58779.4282407407,4614256.23086393,-63.3386323794059,-4885924.05597459,6720387.96862425
58779.4288194444,4886513.94174484,-68.6399749146207,-4613931.39884849,6720593.83245693
58779.4293981481,5142765.04120679,-73.7685059583762,-4326782.20096187,6720794.33467956
58779.4299768519,5382164.68087263,-78.7088582019502,-4025415.21185753,6720986.85358645
58779.4305555556,5603922.78698851,-83.4459831427337,-3710816.59760223,6721168.82919426
58779.4311342593,5807306.79372636,-87.9652059561433,-3384016.77791509,6721337.79521674
58779.431712963,5991644.19718664,-92.2522806968113,-3046087.09354717,6721491.41007154
58779.4322916667,6156324.91683851,-96.2934455284745,-2698136.31474168,6721627.48624817
58779.4328703704,6300803.45481905,-100.075477746179,-2341306.99691573,6721744.0177443
